{{c1::Itália, Itáliae}} has gender {{c2::f}} and means {{c3::Italy}} with English derivatives {{c1::italics, italicize}}	Wheelock	15	noun
{{c1::memória, memóriae}} has gender {{c2::f}} and means {{c3::memory, recollection}} with English derivatives {{c1::memoir, memorial, memorize, memorandum, commemorate}}	Wheelock	15	noun
{{c1::tempéstās, tempestā́tis}} has gender {{c2::f}} and means {{c3::period of time, season; weather, storm}} with English derivatives {{c1::tempest, tempestuous; cf. tempus}}	Wheelock	15	noun
{{c1::dúo, dúae, dúo}} means {{c3::two}}	Wheelock	15	adjective
{{c1::trēs, trēs, tría}} means {{c3::three}}	Wheelock	15	adjective
{{c1::mī́lle, mī́lle, mī́lia}} means {{c3::thousand}}	Wheelock	15	adjective
{{c1::(pl) mī́lia, mī́lium}} has gender {{c2::n}} and means {{c3::thousands}}	Wheelock	15	noun
{{c1::quattuor}} is a/an {{c4::indeclinable adj}} and means {{c3::four}}	Wheelock	15	
{{c1::quīnque}} is a/an {{c4::indeclinable adj}} and means {{c3::five}}	Wheelock	15	
{{c1::sex}} is a/an {{c4::indeclinable adj}} and means {{c3::six}}	Wheelock	15	
{{c1::septem}} is a/an {{c4::indeclinable adj}} and means {{c3::seven}}	Wheelock	15	
{{c1::octō}} is a/an {{c4::indeclinable adj}} and means {{c3::eight}}	Wheelock	15	
{{c1::novem}} is a/an {{c4::indeclinable adj}} and means {{c3::nine}}	Wheelock	15	
{{c1::decem}} is a/an {{c4::indeclinable adj}} and means {{c3::ten}}	Wheelock	15	
{{c1::ūndecim}} is a/an {{c4::indeclinable adj}} and means {{c3::eleven}}	Wheelock	15	
{{c1::duodecim}} is a/an {{c4::indeclinable adj}} and means {{c3::twelve}}	Wheelock	15	
{{c1::tredecim}} is a/an {{c4::indeclinable adj}} and means {{c3::thirteen}}	Wheelock	15	
{{c1::quattuordecim}} is a/an {{c4::indeclinable adj}} and means {{c3::fourteen}}	Wheelock	15	
{{c1::quīndecim}} is a/an {{c4::indeclinable adj}} and means {{c3::fifteen}}	Wheelock	15	
{{c1::sēdecim}} is a/an {{c4::indeclinable adj}} and means {{c3::sixteen}}	Wheelock	15	
{{c1::septendecim}} is a/an {{c4::indeclinable adj}} and means {{c3::seventeen}}	Wheelock	15	
{{c1::duodēvīgintī}} is a/an {{c4::indeclinable adj}} and means {{c3::eighteen}}	Wheelock	15	
{{c1::ūndēvīgintī}} is a/an {{c4::indeclinable adj}} and means {{c3::nineteen}}	Wheelock	15	
{{c1::vīgintī}} is a/an {{c4::indeclinable adj}} and means {{c3::twenty}}	Wheelock	15	
{{c1::trīgintā}} is a/an {{c4::indeclinable adj}} and means {{c3::thirty}}	Wheelock	15	
{{c1::quadrāgintā}} is a/an {{c4::indeclinable adj}} and means {{c3::forty}}	Wheelock	15	
{{c1::quīnquāgintā}} is a/an {{c4::indeclinable adj}} and means {{c3::fifty}}	Wheelock	15	
{{c1::sexāgintā}} is a/an {{c4::indeclinable adj}} and means {{c3::sixty}}	Wheelock	15	
{{c1::septuāgintā}} is a/an {{c4::indeclinable adj}} and means {{c3::seventy}}	Wheelock	15	
